ROW_ID,conversion
0,0.023613257
1,4.7761332e-05
2,0.060056545
3,7.932066e-05
4,0.13096511
5,0.0025169465
6,4.2976284e-05
7,0.03147379
8,0.42827582
9,6.3524014e-05
10,5.083279e-05
11,0.15992294
12,0.12756456
13,0.018036889
14,0.20809473
15,3.965859e-05
16,0.32688543
17,6.287379e-05
18,4.998093e-05
19,5.7539328e-05
20,0.15790777
21,0.14814574
22,0.29197592
23,4.4458022e-05
24,3.9737144e-05
25,3.9440067e-05
26,0.04288314
27,5.9087495e-05
28,0.05497065
29,0.11345959
30,3.992597e-05
31,0.10443156
32,6.463527e-05
33,0.06250042
34,0.067830004
35,0.5457565
36,0.046419937
37,0.06992287
38,7.21759e-05
39,0.073372774
40,0.029734869
41,7.625845e-05
42,7.798644e-05
43,0.040420704
44,0.067069635
45,0.039150536
46,0.08504851
47,0.042874694
48,0.06923644
49,6.3970874e-05
50,0.018652286
51,0.0583703
52,6.307509e-05
53,4.3374926e-05
54,0.21345532
55,4.4199012e-05
56,0.09190736
57,6.242607e-05
58,0.47154492
59,6.192476e-05
60,0.10906349
61,2.5583317e-05
62,0.048805144
63,0.112074
64,0.00011303027
65,4.4836488e-05
66,0.00010385332
67,0.019232428
68,0.12212531
69,0.20058045
70,5.0025035e-05
71,4.4661774e-05
72,2.7410353e-05
73,0.0864754
74,4.2023e-05
75,0.6035661
76,0.045850415
77,5.366054e-05
78,0.032760832
79,0.04417438
80,3.6543268e-05
81,4.385762e-05
82,0.11771716
83,0.041076068
84,5.257796e-05
85,6.327123e-05
86,4.83444e-05
87,3.7842456e-05
88,0.20002234
89,0.01421391
90,0.015313629
91,0.22584258
92,0.08478911
93,0.09092895
94,0.030229643
95,0.030867895
96,8.786011e-05
97,6.137607e-05
98,6.121281e-05
99,0.019023638
100,0.08709016
101,0.11280321
102,0.123114236
103,4.5648445e-05
104,8.845825e-05
105,0.015657945
106,0.01448704
107,0.31855756
108,0.08011905
109,0.070407644
110,0.009677398
111,3.577689e-05
112,0.19645534
113,8.764948e-05
114,0.024652774
115,0.042656694
116,4.294261e-05
117,0.115684055
118,0.1826783
119,0.08727028
120,0.28056023
121,0.09803784
122,4.7086276e-05
123,5.8134836e-05
124,2.883038e-05
125,0.07002798
126,5.0559836e-05
127,0.07371449
128,3.458976e-05
129,0.032510657
130,2.8944263e-05
131,4.530566e-05
132,0.17164107
133,0.28695923
134,0.021730553
135,0.11421874
136,1.3969566e-05
137,0.28865668
138,4.9604903e-05
139,5.3513726e-05
140,0.54783505
141,7.114663e-05
142,5.3471693e-05
143,0.16258897
144,0.21033604
145,0.086770564
146,0.1270766
147,4.3636595e-05
148,6.744976e-05
149,0.014045655
150,2.9198436e-05
151,5.072795e-05
152,0.039061744
153,0.11649146
154,5.4683638e-05
155,0.107817
156,0.018457942
157,0.11208469
158,0.03128087
159,0.03794059
160,0.12376638
161,0.024270223
162,0.05682232
163,0.059069566
164,0.23061919
165,7.610073e-05
166,0.14443037
167,0.39693198
168,4.9007383e-05
169,0.06934237
170,0.280093
171,0.0501542
172,4.4070057e-05
173,2.6847614e-05
