ROW_ID,conversion
0,0.016170068
1,3.4643504e-05
2,0.08033741
3,8.3700994e-05
4,0.118303046
5,0.006515267
6,2.9427492e-05
7,0.023116093
8,0.4368285
9,4.4587392e-05
10,6.317284e-05
11,0.14633574
12,0.11465233
13,0.02905691
14,0.19008158
15,2.6078364e-05
16,0.31553683
17,5.018879e-05
18,5.5412886e-05
19,4.8387246e-05
20,0.15252371
21,0.09514499
22,0.24244888
23,3.8858376e-05
24,4.2838514e-05
25,3.631627e-05
26,0.07503644
27,5.217196e-05
28,0.050083667
29,0.10993165
30,2.5715844e-05
31,0.11226202
32,8.777352e-05
33,0.04561389
34,0.05216524
35,0.5323596
36,0.042874154
37,0.05164291
38,5.578823e-05
39,0.06676247
40,0.03376213
41,7.689404e-05
42,6.1349274e-05
43,0.029888872
44,0.0404843
45,0.021029748
46,0.07944976
47,0.035564043
48,0.057237506
49,7.305038e-05
50,0.017978624
51,0.03673927
52,6.513796e-05
53,4.4795157e-05
54,0.24261619
55,4.055302e-05
56,0.08555148
57,4.285159e-05
58,0.47580922
59,8.1599275e-05
60,0.06802721
61,2.5141628e-05
62,0.053123023
63,0.12812915
64,9.321693e-05
65,3.746474e-05
66,8.083741e-05
67,0.035353348
68,0.16890728
69,0.22756563
70,3.120441e-05
71,2.8783103e-05
72,3.8954062e-05
73,0.09281807
74,4.0254297e-05
75,0.6262409
76,0.05659015
77,5.0155584e-05
78,0.059591684
79,0.03746546
80,3.81733e-05
81,4.174357e-05
82,0.14401224
83,0.03856942
84,5.0030092e-05
85,5.1418378e-05
86,4.140637e-05
87,4.226212e-05
88,0.16949226
89,0.015239909
90,0.020691061
91,0.22541697
92,0.086723156
93,0.115591995
94,0.02041107
95,0.030718982
96,4.917629e-05
97,5.740122e-05
98,7.166168e-05
99,0.025846083
100,0.11055278
101,0.14438935
102,0.1281442
103,5.912216e-05
104,7.289874e-05
105,0.03326165
106,0.01620095
107,0.21770443
108,0.09367029
109,0.08220624
110,0.009107653
111,2.6150185e-05
112,0.19964159
113,8.554588e-05
114,0.03409349
115,0.06391568
116,4.6791873e-05
117,0.082842395
118,0.18892905
119,0.11081476
120,0.2764312
121,0.07655107
122,3.69872e-05
123,6.035116e-05
124,2.5798845e-05
125,0.062247813
126,4.2356616e-05
127,0.048353326
128,3.562709e-05
129,0.026138775
130,3.23724e-05
131,5.2508716e-05
132,0.18028118
133,0.2523323
134,0.01805947
135,0.09039219
136,1.3861357e-05
137,0.26319844
138,3.42549e-05
139,4.516348e-05
140,0.5626509
141,6.878189e-05
142,5.6548437e-05
143,0.1486793
144,0.23846371
145,0.08102763
146,0.11961548
147,6.3776875e-05
148,6.670043e-05
149,0.010450312
150,3.7168058e-05
151,4.9881884e-05
152,0.061220612
153,0.08315175
154,6.5475375e-05
155,0.122904345
156,0.020264864
157,0.111711934
158,0.046492357
159,0.02895702
160,0.14067957
161,0.026365891
162,0.05793408
163,0.06658781
164,0.20950682
165,8.709882e-05
166,0.117957965
167,0.39112732
168,6.2189945e-05
169,0.03655335
170,0.15747358
171,0.04156701
172,3.945771e-05
173,2.355893e-05
174,5.0439296e-05
175,5.959038e-05
176,6.0771305e-05
177,5.069139e-05
178,4.734301e-05
179,0.04197143
180,9.378981e-05
181,0.13657726
182,5.5775512e-05
183,0.000191664
184,0.040630993
185,0.06805711
186,0.18906438
187,5.019358e-05
188,3.8822185e-05
189,2.1173597e-05
190,2.3222352e-05
191,0.00010134695
192,5.2945114e-05
193,0.004296464
194,6.622976e-05
195,0.12814179
196,0.010670265
197,0.046388417
198,0.032622345
199,0.10901891
200,0.0587625
201,0.012120895
202,4.099477e-05
203,5.2404066e-05
204,0.021864887
205,4.5372806e-05
206,0.34127977
207,0.04307847
208,0.058027882
209,4.0357652e-05
210,5.603044e-05
211,0.00010090857
212,0.07393348
213,0.17539941
214,4.0351842e-05
215,0.02353142
216,0.01431025
217,0.0001752252
218,0.084313944
219,0.19770768
220,0.1773512
221,0.07131714
222,6.6313434e-05
223,0.19519545
224,5.0480052e-05
225,7.175584e-05
226,0.027163405
227,8.9184614e-05
228,3.4203225e-05
229,5.2661362e-05
230,0.18996687
231,5.0672108e-05
232,0.08052529
233,7.4754644e-05
234,5.4350698e-05
235,0.12294018
236,4.8102185e-05
237,0.051523723
238,3.731623e-05
239,4.9602822e-05
240,7.143686e-05
241,0.075834416
242,4.6071036e-05
243,5.5595177e-05
244,0.00012631452
245,0.10811483
246,0.15736957
247,3.8100345e-05
248,0.027607815
249,0.2588391
250,0.28612325
251,0.052904475
252,0.12788366
253,6.887943e-05
254,0.00010122362
255,0.25061283
256,0.021829417
257,0.017806673
258,2.8280208e-05
259,0.13056225
260,0.11940122
261,4.7185342e-05
262,0.15379024
263,0.014452708
264,4.1281586e-05
265,0.07609294
266,3.0629933e-05
267,0.057123713
268,7.002299e-05
269,3.7677455e-05
270,0.052423332
271,6.4503016e-05
272,0.1618844
273,0.09406642
274,0.08179574
275,5.081728e-05
276,3.674602e-05
277,3.7578346e-05
278,0.024035454
279,7.053594e-05
280,3.048853e-05
281,0.08905656
282,4.876692e-05
283,3.4516346e-05
284,7.38242e-05
285,5.8733014e-05
286,0.068677045
287,4.707559e-05
288,4.4786702e-05
289,0.42884132
290,7.859872e-05
291,0.06979107
292,0.7609239
293,0.23616172
294,6.7449815e-05
295,5.317427e-05
296,0.06562236
297,0.13216826
298,9.183831e-05
299,0.30616233
300,4.6973215e-05
301,0.1064489
302,0.02107601
303,3.8754126e-05
304,1.8199698e-05
305,4.2099895e-05
306,0.08588567
307,8.024021e-05
308,0.06352411
309,9.820761e-05
310,4.3694312e-05
311,4.8859507e-05
312,5.756864e-05
313,0.3993477
314,0.059670765
315,4.669412e-05
316,9.992975e-05
317,0.076576136
318,6.0990995e-05
319,5.2552998e-05
320,0.11532746
321,0.19198965
322,0.12069389
323,0.06147655
324,0.15407752
325,0.043642584
326,6.654915e-05
327,0.37739107
328,0.014726164
329,4.8629365e-05
330,3.0302812e-05
331,3.6570284e-05
332,0.068299204
333,6.5628905e-05
334,8.661041e-05
335,0.009490248
336,0.2891784
337,0.032710325
338,5.4885397e-05
339,6.155679e-05
340,5.435842e-05
341,5.8191956e-05
342,3.8723312e-05
343,0.020765223
