ROW_ID,conversion
0,0.019250233
1,9.912049e-05
2,0.073842235
3,0.00013436517
4,0.12984303
5,0.005543397
6,6.202707e-05
7,0.02643869
8,0.4216066
9,0.00012718789
10,0.00010826707
11,0.15449756
12,0.1396493
13,0.029125147
14,0.24589418
15,7.870748e-05
16,0.28303573
17,7.205034e-05
18,9.774728e-05
19,0.00017605217
20,0.1447643
21,0.19832706
22,0.25002262
23,8.042697e-05
24,0.00010953387
25,5.59535e-05
26,0.071002916
27,0.0001654108
28,0.0471699
29,0.12511988
30,5.8469755e-05
31,0.08053927
32,0.00013385595
33,0.038807727
34,0.030226935
35,0.5741931
36,0.041693967
37,0.0406038
38,0.00012939643
39,0.12033811
40,0.032326452
41,0.00011221334
42,0.00014589136
43,0.028690914
44,0.077252805
45,0.052953288
46,0.08034665
47,0.055377185
48,0.06545679
49,0.00014074304
50,0.027078088
51,0.04104385
52,0.000114561786
53,9.4148316e-05
54,0.2679502
55,8.068939e-05
56,0.073679864
57,6.662027e-05
58,0.3677638
59,0.0001762796
60,0.09824466
61,5.325054e-05
62,0.06638373
63,0.121575974
64,0.00020726322
65,0.0001205065
66,0.00019441084
67,0.028595109
68,0.11856902
69,0.21009274
70,5.910317e-05
71,0.00010265654
72,6.632147e-05
73,0.10005651
74,9.218955e-05
75,0.6379952
76,0.05024371
77,0.000100029756
78,0.025645858
79,0.044266522
80,7.06824e-05
81,8.5713844e-05
82,0.11864178
83,0.042465996
84,0.00011291188
85,0.00013722281
86,8.2775645e-05
87,0.00013043106
88,0.18863262
89,0.010805255
90,0.018997151
91,0.2079775
92,0.12575859
93,0.10705182
94,0.018820414
95,0.037744995
96,0.00012980028
97,0.00014120627
98,0.00012151095
99,0.022065679
100,0.09403794
101,0.12703103
102,0.18623477
103,0.00013895682
104,0.00011916327
105,0.022151483
106,0.015388119
107,0.2604532
108,0.055725694
109,0.07847166
110,0.010836619
111,6.678769e-05
112,0.1667403
113,0.00016532438
114,0.027225973
115,0.046824597
116,8.445714e-05
117,0.13943875
118,0.26457256
119,0.09717054
120,0.21235761
121,0.11608455
122,0.00011229694
123,0.000107299005
124,4.9288883e-05
125,0.052357197
126,7.414069e-05
127,0.053538427
128,7.483723e-05
129,0.028195446
130,7.567103e-05
131,0.00014195284
132,0.21220663
133,0.29368785
134,0.030607443
135,0.0862786
136,3.229519e-05
137,0.27637005
138,9.3718096e-05
139,0.0001555245
140,0.56723857
141,0.000106675565
142,0.000107034844
143,0.07987874
144,0.2586654
145,0.055924673
146,0.085744575
147,8.61862e-05
148,0.00012194587
149,0.014389711
150,7.246404e-05
151,8.28592e-05
152,0.035663377
