ROW_ID,conversion
0,0.03315135
1,0.00013765936
2,0.097454794
3,0.00013025271
4,0.13661402
5,0.006737831
6,8.317816e-05
7,0.032614913
8,0.35588583
9,0.00012159011
10,0.00011624511
11,0.25861222
12,0.09841744
13,0.024722626
14,0.2052961
15,9.3539624e-05
16,0.31853318
17,0.0001340069
18,0.00011826716
19,0.00019123756
20,0.13297023
21,0.13541774
22,0.3188704
23,9.7830925e-05
24,0.00013660881
25,7.2590745e-05
26,0.09714011
27,0.00014630317
28,0.041143686
29,0.08372235
30,7.3676376e-05
31,0.11470903
32,0.000119291624
33,0.052689143
34,0.04666052
35,0.5573791
36,0.03808701
37,0.04859468
38,0.00016216251
39,0.11163776
40,0.044771142
41,0.00013916685
42,0.00013729898
43,0.028738758
44,0.06289221
45,0.03800343
46,0.10531893
47,0.055077523
48,0.054224487
49,0.00018642687
50,0.038785543
51,0.062267795
52,0.00016789782
53,0.00014401453
54,0.18116991
55,0.00011012999
56,0.12560382
57,9.731203e-05
58,0.4133457
59,0.00018339053
60,0.1197171
61,7.166249e-05
62,0.07168059
63,0.13573018
64,0.00017049519
65,8.954261e-05
66,0.00015559465
67,0.02918489
68,0.18826312
69,0.32318714
70,0.00010497202
71,0.00011246015
72,8.1288e-05
73,0.11397139
74,0.0001118692
75,0.58792317
76,0.053761113
77,0.00015260628
78,0.056106165
79,0.05731922
80,9.3874805e-05
81,8.998164e-05
82,0.17149532
83,0.034848355
84,0.00012400985
85,0.00019556278
86,0.00012047915
87,9.516312e-05
88,0.18546425
89,0.008315114
90,0.027609691
91,0.17962681
92,0.12266543
93,0.123678006
94,0.027826985
95,0.029306797
96,0.0001433532
97,0.00013065264
98,0.00015667161
99,0.03427094
100,0.11674814
101,0.155765
102,0.16876708
103,0.0001266881
104,0.00016890735
105,0.02438742
106,0.012686655
107,0.20976877
108,0.06937209
109,0.089315884
110,0.009430902
111,7.527347e-05
112,0.23301668
113,0.0001793721
114,0.03311368
115,0.053586148
116,8.359993e-05
117,0.124893606
118,0.23716702
119,0.10477518
120,0.31546026
121,0.10808366
122,8.740968e-05
123,0.00012834823
124,6.623172e-05
125,0.07253837
126,0.00014001552
127,0.07244371
128,0.0001091434
129,0.027050415
130,0.00011175683
131,0.00014651663
132,0.18943116
133,0.2842463
134,0.020103997
135,0.11009365
136,5.02591e-05
137,0.31592557
138,0.00011215985
139,0.00012771289
140,0.5473799
141,0.00014426207
142,0.000153271
143,0.15846671
144,0.24736528
145,0.06273448
146,0.07787045
147,9.5811345e-05
148,0.00014513738
149,0.021836586
150,6.1263156e-05
151,0.0001125274
152,0.04938635
153,0.07842442
154,0.000114559494
155,0.10397695
156,0.0219549
157,0.12023631
158,0.047682393
159,0.03295251
160,0.15354499
161,0.04468545
162,0.04608015
163,0.072004765
164,0.2515357
165,0.00013851508
166,0.15816621
167,0.41125378
168,0.000111207235
169,0.07680433
170,0.30559117
171,0.10258927
172,0.00011293137
173,6.697354e-05
174,0.0001393093
175,0.000105105944
176,0.00015632913
177,0.00011782882
178,0.000133011
179,0.040337086
180,0.00018110042
181,0.21991609
182,9.252827e-05
183,0.00038068029
184,0.077554144
185,0.07273135
186,0.21032278
187,0.00015370287
188,0.00010520892
189,8.797597e-05
190,8.811626e-05
191,0.00016025323
192,8.904127e-05
193,0.0075134784
194,0.00014914876
195,0.11698987
196,0.022679253
197,0.054269485
198,0.051908337
199,0.11450999
200,0.03385042
201,0.017339593
202,8.3477644e-05
203,0.00012662662
204,0.022009479
205,0.00010093658
206,0.3776033
207,0.030472443
208,0.050803952
209,0.00010553297
210,0.00013788349
211,0.0001631349
212,0.053208403
213,0.14497977
214,0.00010042189
215,0.027891412
216,0.0232171
217,0.00030691182
218,0.06421686
219,0.20454592
220,0.12592597
221,0.08051282
222,0.00013413781
223,0.19853246
224,9.9289355e-05
225,0.00016990982
226,0.044594813
227,0.00019509216
228,9.361432e-05
229,0.0001257606
230,0.274339
231,0.0001312764
232,0.10156766
233,0.0001863915
234,0.00015451359
235,0.0776043
236,8.7029664e-05
237,0.0233872
238,0.00015744421
239,0.00011085668
240,0.0001661929
241,0.0430641
242,0.00010055902
243,0.00013428307
244,0.00036750597
245,0.09539176
246,0.1303302
247,0.00010331983
248,0.03792031
249,0.24581511
250,0.27807713
251,0.05548327
252,0.09612384
253,0.00014595357
254,0.00026125705
255,0.27253994
256,0.019208407
257,0.02104149
258,0.00011975401
259,0.14188363
260,0.07630253
261,9.7150696e-05
262,0.18835993
263,0.02071942
264,0.00011024189
265,0.039343882
266,0.00012089148
267,0.038004983
268,0.00015926444
